DrugBank_ID,Drug_Name,Predicted_Disease_ID,Predicted_Disease_Name,Matched_Targets,Bridging_Genes,Rule_Confidence,Rule_Growth_Rate,Validation_Status
DB00726,Trimipramine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, DRD1, SLC6A4, ADRA2A, CHRM1, DRD5, HRH1, HTR1A, ADRB3, HTR2C, CHRM2, ADRA1A, ADRA2B, HTR3A, SLC6A2, SLC6A3, ADRB1, CHRM4, HTR1D, CHRM3, ADRB2, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00734,Risperidone,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, ADRA1B, HTR7, HTR1D, HRH1, ADRA1A, ADRA2B, ADRA2C, HTR1A, DRD1, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00751,Epinastine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HRH2, HRH1, ADRA1A, ADRA2A",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00777,Propiomazine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, CHRM4, CHRM2, HRH1, CHRM1, ADRA1A, CHRM3, DRD2, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00805,Minaprine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD2, DRD1, ACHE, HTR2B, MAOA, SLC6A4, CHRM1, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB00843,Donepezil,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, NOS1, NFKB1, IL1B, GRIN1, BCHE, TNFAIP6, GRIN3A, NFKB2, GRIN2A, ACHE, GRIN2C, GRIN2D, GRIN2B, GRIN3B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01624,Zuclopenthixol,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, DRD5, HRH1, ADRA1A, DRD1, ADRA2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04325,Phenethylamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, PRSS1",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04599,Aniracetam,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, GRIA3, DRD2, GRIA2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB04829,Lysergic acid diethylamide,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, HTR6, HTR2B",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01484,Brolamfetamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR1A, HTR2A, HTR1D",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01467,"2,5-Dimethoxy-4-ethylamphetamine",C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,HTR2A,0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01465,"2,5-Dimethoxyamphetamine",C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR1D, HTR1A",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01454,Midomafetamine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, SLC18A2, SLC6A4, HTR2B, SLC6A2, SLC6A3, HTR2C",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01445,Bufotenine,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"HTR2A, HTR7, HTR1D, HTR6, HTR5A",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01623,Thiothixene,C1269683,Major Depressive Disorder,TARGET_5-hydroxytryptamine_receptor_2A,"DRD1, HTR2A, DRD2",0.16666666666666666,15.13253012048193,🌟 零样本全新发现
DB01203,Nadolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00217,Bethanidine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00127,Spermine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"GRIN1, CASR, SMS, GRIN2A, ODC1, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00612,Bisoprolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00187,Esmolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB04855,Dronedarone,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, KCNK2, CACNA1C, KCNH2, CACNA1D, SCN5A, ADRA1A, ADRA2B, ADRA2C, THRA, KCNJ3, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB04861,Nebivolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB04946,Iloperidone,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"DRD3, ADRA1A, ADRA2B, ADRA2C, HTR1A, DRD1, ADRB2, ADRA2A, DRD2, HTR2C, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB06216,Asenapine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"DRD3, DRD1, ADRA1A, HTR1A, ADRA2B, ADRA2C, HTR1B, ADRB2, ADRA2A, DRD2, HTR2C, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB06262,Droxidopa,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01917,Putrescine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ODC1, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB04846,Celiprolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB03566,Spermidine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, TXNRD1, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01407,Clenbuterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"NGF, ADRB1, ADRB3, ADRB2, TNF",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01364,Ephedrine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1A, ADRB2, DRD2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01580,Oxprenolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01193,Acebutolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01182,Propafenone,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, SCN5A, KCNH2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01151,Desipramine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, CHRM4, DRD2, CHRM2, SLC6A4, HTR1A, CHRM5, ADRA1A, ADRA2B, ADRA2C, CHRM3, ADRB2, ADRA2A, CHRM1, HTR2C, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01064,Isoprenaline,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"IL12B, ADRB3, SOD1, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01158,Bretylium,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ATP1A1, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00960,Pindolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"HTR1A, ADRB3, HTR1B, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00983,Formoterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01001,Albuterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00938,Salmeterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00852,Pseudoephedrine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ATF4, ADRA2A, NFKB1, ADRB2, FOS, JUN, TNF, ADRA1A, JDP2, ATF5, ATF2, IL2, SLC6A4, DRD2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00866,Alprenolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, HTR1A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01136,Carvedilol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, SELE, VEGFA, KCNH2, NPPB, ADRA1A, ADRA2B, VCAM1, GJA1, ADRA2C, HIF1A, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01102,Arbutamine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00841,Dobutamine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ESR1, ADRA1A, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00871,Terbutaline,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00598,Labetalol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00571,Propranolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"HTR1A, ADRB3, HTR1B, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00555,Lamotrigine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"OPRK1, DRD2, GABRD, GRIA1, ADRB1, SCN5A, DRD1, ADRA1A, GABRA1, GABRB2, ADORA1, GABRA5, GABRG2, ADORA2A, ADRA2A, SCN8A, GABRA4",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00521,Carteolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,✅ Spark验证集完美命中
DB00489,Sotalol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, KCNH2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00449,Dipivefrin,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"BCHE, ADRA1A, ACHE, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,✅ Spark验证集完美命中
DB00408,Loxapine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, CHRM4, DRD2, CHRM2, DRD3, SLC6A4, DRD1, HTR1A, CHRM5, ADRA1A, ADRA2B, ADRA2C, HTR1B, CHRM3, ADRA2A, CHRM1, HTR2C, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00397,Phenylpropanolamine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"TERT, DRD1, ADRA2B, ADRA2C, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00368,Norepinephrine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00335,Atenolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00264,Metoprolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00248,Cabergoline,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, DRD3, DRD1, HTR1A, ADRA1A, ADRA2B, ADRA2C, HTR1B, ADRB2, ADRA2A, DRD2, HTR2C, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00243,Ranolazine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, CACNA1C, CACNA1D, SCN5A, ADRA1A, SCN2B, SCN8A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB00221,Isoetharine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01288,Fenoterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01295,Bevantolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRA1A, DRD2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01297,Practolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01359,Penbutolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, HTR1A, HTR1B, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01363,Ephedra sinica root,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA2A, SLC6A4, ADRA2B, ADRA2C, ADRB3, ADRB2, MAOA, MAOB, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01214,Metipranolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,✅ Spark验证集完美命中
DB01238,Aripiprazole,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, DRD1, SLC6A4, ADRA2A, CHRM1, GRIN1, HTR1A, GRIN2A, CHRM5, HTR2C, OPRK1, CHRM2, ADRA1A, ADRA2B, HTR1B, OPRM1, ADRB1, OPRD1, CHRM4, DRD3, ADRA2C, CHRM3, ADRB2, DRD2, GRIN2B",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB11785,Anisodamine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB06814,Protokylol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB06483,PW2101,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB08347,4-{[(2S)-3-(tert-butylamino)-2-hydroxypropyl]oxy}-3H-indole-2-carbonitrile,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB09068,Vortioxetine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"HTR1A, SLC6A4, HTR1B, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB08893,Mirabegron,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB08808,Bupranolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB08807,Bopindolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"HTR1A, ADRB3, HTR1B, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB08558,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB01291,Pirbuterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB11278,DL-Methylephedrine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB09204,Arotinolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB15949,Raubasine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,ADRB1,0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB12803,Dichloroisoproterenol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB13781,Xamoterol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB3, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB12752,Bucindolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB12212,Landiolol,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRB2, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB11124,Racepinephrine,C0017612,"Glaucoma, Open-Angle",TARGET_Beta-1_adrenergic_receptor,"ADRA1B, ADRA1D, ADRA1A, ADRA2B, ADRA2C, ADRB3, ADRB2, ADRA2A, ADRB1",0.15555555555555556,13.240963855421688,🌟 零样本全新发现
DB18810,Tarafenacin,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,CHRM3,0.15492957746478872,inf,🌟 零样本全新发现
DB13793,Vinburnine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,CHRM3,0.15492957746478872,inf,🌟 零样本全新发现
DB13720,Diphemanil,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB01226,Mivacurium,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, BCHE, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00334,Olanzapine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"HTR2A, ADRA1B, DRD1, GABRG1, CHRM1, GABRA3, HRH1, HTR1A, CHRM2, ADRA1A, GABRA5, HTR3A, GABRA1, CHRM4, DRD3, CHRM3, GABRG2, ADRB2, DRD2",0.15492957746478872,inf,🌟 零样本全新发现
DB00332,Ipratropium,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00280,Disopyramide,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"ORM2, CHRM2, KCNH2, SCN5A, CHRM3, CHRM1",0.15492957746478872,inf,🌟 零样本全新发现
DB00202,Succinylcholine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRNB2, CHRNA7, CHRNB4, CHRM3, CHRNA4",0.15492957746478872,inf,🌟 零样本全新发现
DB00193,Tramadol,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"GRIN1, TACR1, CHRNA7, ADORA1, GRIN3A, ADRA2B, GRIN2A, TRPV1, ADRA2C, GRIN2C, CHRM3, GRIN2D, OPRM1, ADRA2A, CHRM1, GRIN2B, GRIN3B",0.15492957746478872,inf,🌟 零样本全新发现
DB00185,Cevimeline,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB19967,Alvameline,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB09089,Trimebutine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"KCNN3, KCNN4, CACNA1F, CACNA1H, CHRM1, CACNB3, KCNMA1, CACNA1A, KCNN2, CHRM2, KCNMB1, CACNA1S, OPRM1, CACNA1I, KCNMB4, CACNA1G, CHRM4, CACNA1C, CACNA1D, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB09185,Viloxazine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"ADRA1B, HRH2, CHRM4, CHRM2, HRH1, CHRM3, HTR2B, ADRB2, MAOA, MAOB, CHRM1",0.15492957746478872,inf,🌟 零样本全新发现
DB06787,Hexocyclium,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM4, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB06153,Pizotifen,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"HTR2A, ADRA1B, ADRA1D, CHRM2, HRH1, HTR1A, ADRA1A, ADRA2B, ADRA2C, CHRM3, HTR2B, ADRA2A, CHRM1",0.15492957746478872,inf,🌟 零样本全新发现
DB01062,Oxybutynin,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB01231,Diphenidol,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM4, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00599,Thiopental,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"GRIA2, CHRNA7, GABRA3, GRIK2, GABRA5, FAAH, CHRM3, CHRNA4, GABRA1",0.15492957746478872,inf,🌟 零样本全新发现
DB00809,Tropicamide,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM4, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00804,Dicyclomine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB11315,Methscopolamine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB19325,Sofpironium,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM4, CHRM2, CHRM3, CHRM1, CHRM5",0.15492957746478872,inf,🌟 零样本全新发现
DB21404,Zamifenacin,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,CHRM3,0.15492957746478872,inf,🌟 零样本全新发现
DB01337,Pancuronium,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB04365,Arecoline,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB03128,Acetylcholine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM4, CHRM2, CHRNA7, CHRM3, CHRM1",0.15492957746478872,inf,🌟 零样本全新发现
DB09262,Imidafenacin,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00434,Cyproheptadine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"HTR2A, HTR7, HRH2, CHRM2, HRH1, CHRM3, HTR2B, CHRM1",0.15492957746478872,inf,🌟 零样本全新发现
DB00462,Methscopolamine bromide,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"CHRM2, CHRM1, CHRM3",0.15492957746478872,inf,🌟 零样本全新发现
DB00477,Chlorpromazine,C0030920,Peptic Ulcer,TARGET_Muscarinic_acetylcholine_receptor_M3,"HTR2A, ADRA1B, ADRA1D, ORM1, HTR7, HRH4, KCNH2, DRD1, ADRA2A, CHRM1, HRH1, SMPD1, HTR1A, ORM2, ADRA1A, ADRA2B, HTR2B, CALM3, DRD3, CALM1, ADRA2C, CHRM3, DRD2",0.15492957746478872,inf,🌟 零样本全新发现
